return_id,order_id,customer_id,product_id,return_date,return_reason,refund_amount,return_status
RET103274,ORD1032420,CUST107848,PROD10236,2024-03-23,Product not as expected,14472.4,Refund Completed
RET103275,ORD1032435,CUST117807,PROD10016,2025-08-20,Size issue,2156.0,Approved
RET103276,ORD1032454,CUST123180,PROD10160,2025-09-28,Changed mind,2540.4,Approved
RET103277,ORD1032458,CUST119737,PROD10171,2025-10-06,Product not as expected,3132.0,Refund Completed
RET103278,ORD1032484,CUST107225,PROD10231,2025-12-19,Product not as expected,10611.8,Refund Completed
RET103279,ORD1032496,CUST110592,PROD10301,2023-09-20,Late delivery,0.0,Rejected
RET103280,ORD1032502,CUST115762,PROD10403,2025-03-15,Product not as expected,2842.0,Refund Completed
RET103281,ORD1032511,CUST112684,PROD10054,2025-02-14,Size issue,29887.0,Approved
RET103282,ORD1032511,CUST112684,PROD10317,2025-02-13,Product not as expected,779.0,Approved
RET103283,ORD1032513,CUST118305,PROD10403,2024-11-01,Changed mind,1898.05,Refund Completed
RET103284,ORD1032517,CUST105265,PROD10006,2025-08-11,Product damaged,9101.0,Refund Completed
RET103285,ORD1032532,CUST106758,PROD10072,2025-12-31,Quality issue,28910.2,Refund Completed
RET103286,ORD1032535,CUST119581,PROD10281,2024-10-21,Changed mind,12544.0,Refund Completed
RET103287,ORD1032535,CUST119581,PROD10368,2024-10-18,Product damaged,0.0,Rejected
RET103288,ORD1032535,CUST119581,PROD10527,2024-10-26,Product damaged,39552.0,Refund Completed
RET103289,ORD1032539,CUST111087,PROD10366,2023-04-19,Quality issue,640.2,Refund Completed
RET103290,ORD1032539,CUST111087,PROD10203,2023-04-18,Wrong product,62100.0,Refund Completed
RET103291,ORD1032542,CUST116662,PROD10133,2025-12-01,Changed mind,36346.5,Refund Completed
RET103292,ORD1032564,CUST122023,PROD10314,2024-10-16,Product damaged,484.3,Refund Completed
RET103293,ORD1032605,CUST123316,PROD10403,2025-07-03,Size issue,4060.0,Refund Completed
RET103294,ORD1032609,CUST122185,PROD10374,2024-06-03,Late delivery,0.0,Pending
RET103295,ORD1032621,CUST123670,PROD10211,2024-10-10,Product damaged,897.6,Refund Completed
RET103296,ORD1032653,CUST123018,PROD10231,2023-12-09,Product damaged,4840.95,Refund Completed
RET103297,ORD1032666,CUST119236,PROD10231,2025-12-27,Size issue,8205.0,Refund Completed
RET103298,ORD1032674,CUST118727,PROD10051,2023-08-30,Product damaged,9380.0,Approved
RET103299,ORD1032674,CUST118727,PROD10383,2023-08-25,Size issue,0.0,Pending
RET103300,ORD1032674,CUST118727,PROD10157,2023-09-02,Product not as expected,7520.0,Refund Completed
RET103301,ORD1032695,CUST108891,PROD10148,2025-09-15,Wrong product,3043.65,Refund Completed
RET103302,ORD1032695,CUST108891,PROD10281,2025-09-15,Product damaged,7840.0,Approved
RET103303,ORD1032695,CUST108891,PROD10148,2025-09-11,Product not as expected,1998.2,Refund Completed
RET103304,ORD1032695,CUST108891,PROD10513,2025-09-11,Changed mind,920.0,Refund Completed
RET103305,ORD1032707,CUST123277,PROD10327,2025-06-23,Changed mind,2371.5,Approved
RET103306,ORD1032722,CUST121359,PROD10545,2025-10-08,Changed mind,410.0,Refund Completed
RET103307,ORD1032722,CUST121359,PROD10422,2025-10-06,Wrong product,1477.95,Refund Completed
RET103308,ORD1032765,CUST118095,PROD10548,2023-12-01,Quality issue,1050.0,Refund Completed
RET103309,ORD1032765,CUST118095,PROD10231,2023-12-04,Size issue,12061.35,Refund Completed
RET103310,ORD1032765,CUST118095,PROD10157,2023-12-10,Other,5640.0,Refund Completed
RET103311,ORD1032770,CUST122636,PROD10341,2025-06-03,Changed mind,0.0,Pending
RET103312,ORD1032770,CUST122636,PROD10403,2025-06-06,Size issue,0.0,Pending
RET103313,ORD1032770,CUST122636,PROD10187,2025-05-29,Changed mind,260.0,Refund Completed
RET103314,ORD1032782,CUST119573,PROD10511,2024-11-15,Size issue,345.0,Refund Completed
RET103315,ORD1032782,CUST119573,PROD10349,2024-11-14,Quality issue,72495.0,Refund Completed
RET103316,ORD1032785,CUST108781,PROD10343,2023-04-18,Product not as expected,400.0,Refund Completed
RET103317,ORD1032786,CUST116583,PROD10007,2025-09-08,Late delivery,720.0,Refund Completed
RET103318,ORD1032824,CUST115193,PROD10488,2024-12-31,Quality issue,1592.0,Refund Completed
RET103319,ORD1032824,CUST115193,PROD10176,2024-12-28,Size issue,12151.8,Refund Completed
RET103320,ORD1032840,CUST102399,PROD10341,2025-02-24,Changed mind,2420.0,Refund Completed
RET103321,ORD1032852,CUST107419,PROD10481,2025-06-06,Size issue,9614.0,Refund Completed
RET103322,ORD1032853,CUST103863,PROD10538,2024-04-03,Quality issue,520.0,Refund Completed
RET103323,ORD1032853,CUST103863,PROD10466,2024-03-28,Quality issue,12220.0,Refund Completed
RET103324,ORD1032864,CUST104609,PROD10207,2025-01-03,Changed mind,744.0,Refund Completed
RET103325,ORD1032892,CUST106907,PROD10392,2025-12-31,Size issue,31612.5,Refund Completed
RET103326,ORD1032893,CUST116106,PROD10129,2024-11-08,Product damaged,4635.4,Refund Completed
RET103327,ORD1032893,CUST116106,PROD10433,2024-11-13,Quality issue,3408.0,Refund Completed
RET103328,ORD1032897,CUST120961,PROD10409,2023-12-25,Product not as expected,5736.0,Refund Completed
RET103329,ORD1032899,CUST106288,PROD10367,2025-12-31,Size issue,1140.0,Refund Completed
RET103330,ORD1032907,CUST115491,PROD10417,2024-11-14,Product damaged,3616.8,Refund Completed
RET103331,ORD1032912,CUST104018,PROD10488,2023-12-23,Product damaged,3064.6,Refund Completed
RET103332,ORD1032913,CUST111996,PROD10203,2023-10-16,Late delivery,0.0,Rejected
RET103333,ORD1032970,CUST100903,PROD10101,2023-07-23,Wrong product,1357.2,Approved
RET103334,ORD1032973,CUST100792,PROD10327,2024-10-23,Product not as expected,2511.0,Refund Completed
RET103335,ORD1032973,CUST100792,PROD10031,2024-10-26,Wrong product,5481.0,Approved
RET103336,ORD1032984,CUST122070,PROD10012,2023-10-05,Size issue,74385.0,Refund Completed
RET103337,ORD1032984,CUST122070,PROD10525,2023-10-07,Quality issue,4320.0,Refund Completed
RET103338,ORD1032999,CUST104688,PROD10359,2025-02-26,Size issue,3502.0,Refund Completed
RET103339,ORD1032999,CUST104688,PROD10236,2025-03-03,Product not as expected,6341.0,Refund Completed
RET103340,ORD1033009,CUST103072,PROD10429,2025-07-16,Wrong product,2160.0,Refund Completed
RET103341,ORD1033021,CUST107864,PROD10327,2024-11-29,Size issue,1860.0,Approved
RET103342,ORD1033034,CUST108753,PROD10108,2024-09-29,Quality issue,41340.0,Refund Completed
RET103343,ORD1033041,CUST116144,PROD10403,2024-11-11,Size issue,0.0,Pending
RET103344,ORD1033058,CUST118510,PROD10140,2025-08-07,Changed mind,0.0,Pending
RET103345,ORD1033067,CUST102056,PROD10142,2023-08-21,Changed mind,5950.0,Refund Completed
RET103346,ORD1033126,CUST107856,PROD10355,2024-06-25,Product damaged,26460.0,Refund Completed
RET103347,ORD1033127,CUST118742,PROD10177,2023-07-31,Changed mind,9495.0,Approved
RET103348,ORD1033147,CUST116827,PROD10367,2023-03-21,Late delivery,2052.0,Refund Completed
RET103349,ORD1033160,CUST108793,PROD10255,2025-11-07,Product damaged,0.0,Pending
RET103350,ORD1033160,CUST108793,PROD10200,2025-11-04,Size issue,1734.6,Refund Completed
RET103351,ORD1033160,CUST108793,PROD10004,2025-11-02,Quality issue,327.45,Refund Completed
RET103352,ORD1033169,CUST109317,PROD10390,2023-08-09,Changed mind,1880.0,Refund Completed
RET103353,ORD1033171,CUST117186,PROD10155,2023-11-16,Changed mind,2088.0,Refund Completed
RET103354,ORD1033171,CUST117186,PROD10488,2023-11-16,Wrong product,8955.0,Approved
RET103355,ORD1033171,CUST117186,PROD10327,2023-11-20,Product not as expected,2427.3,Refund Completed
RET103356,ORD1033171,CUST117186,PROD10460,2023-11-27,Size issue,64071.0,Approved
RET103357,ORD1033171,CUST117186,PROD10301,2023-11-23,Wrong product,57726.0,Refund Completed
RET103358,ORD1033186,CUST120353,PROD10059,2025-12-01,Size issue,8580.0,Refund Completed
RET103359,ORD1033186,CUST120353,PROD10112,2025-12-04,Product not as expected,4960.0,Refund Completed
RET103360,ORD1033192,CUST116040,PROD10417,2023-11-07,Wrong product,0.0,Pending
RET103361,ORD1033198,CUST115208,PROD10403,2023-12-10,Product damaged,3187.1,Refund Completed
RET103362,ORD1033210,CUST120610,PROD10488,2024-09-10,Wrong product,5373.0,Refund Completed
RET103363,ORD1033210,CUST120610,PROD10174,2024-09-11,Size issue,11340.0,Refund Completed
RET103364,ORD1033211,CUST100825,PROD10112,2025-12-09,Product not as expected,1984.0,Approved
RET103365,ORD1033212,CUST105218,PROD10458,2024-04-16,Size issue,8132.9,Refund Completed
RET103366,ORD1033217,CUST108180,PROD10417,2023-06-17,Changed mind,8131.2,Refund Completed
RET103367,ORD1033229,CUST106498,PROD10003,2024-02-23,Changed mind,12780.0,Refund Completed
RET103368,ORD1033230,CUST117142,PROD10153,2025-08-26,Size issue,0.0,Rejected
RET103369,ORD1033238,CUST108697,PROD10203,2025-01-11,Quality issue,10370.7,Refund Completed
RET103370,ORD1033240,CUST111000,PROD10117,2025-03-30,Product damaged,2616.0,Refund Completed
RET103371,ORD1033262,CUST121068,PROD10509,2024-10-10,Product damaged,0.0,Rejected
RET103372,ORD1033264,CUST106464,PROD10231,2025-11-29,Product not as expected,5196.5,Refund Completed
RET103373,ORD1033270,CUST104344,PROD10403,2023-05-13,Quality issue,3654.0,Refund Completed
RET103374,ORD1033284,CUST111913,PROD10341,2023-08-09,Changed mind,949.85,Refund Completed
RET103375,ORD1033325,CUST101237,PROD10379,2024-11-11,Product damaged,110.25,Refund Completed
RET103376,ORD1033330,CUST112909,PROD10064,2023-08-23,Changed mind,4358.2,Refund Completed
RET103377,ORD1033330,CUST112909,PROD10525,2023-08-29,Wrong product,6400.0,Approved
RET103378,ORD1033332,CUST108329,PROD10403,2024-11-28,Size issue,6090.0,Refund Completed
RET103379,ORD1033354,CUST120084,PROD10066,2023-06-22,Size issue,0.0,Pending
RET103380,ORD1033362,CUST122728,PROD10341,2025-07-21,Quality issue,2420.0,Refund Completed
RET103381,ORD1033362,CUST122728,PROD10387,2025-07-14,Product not as expected,1370.0,Refund Completed
RET103382,ORD1033363,CUST124690,PROD10155,2024-03-28,Other,0.0,Rejected
RET103383,ORD1033379,CUST123812,PROD10490,2025-06-19,Other,3885.0,Refund Completed
RET103384,ORD1033381,CUST120057,PROD10101,2023-11-03,Quality issue,1201.2,Refund Completed
RET103385,ORD1033381,CUST120057,PROD10499,2023-11-02,Product not as expected,992.0,Approved
RET103386,ORD1033381,CUST120057,PROD10147,2023-11-04,Size issue,0.0,Pending
RET103387,ORD1033386,CUST114230,PROD10152,2023-07-08,Late delivery,9494.1,Refund Completed
RET103388,ORD1033386,CUST114230,PROD10341,2023-07-09,Quality issue,1936.0,Approved
RET103389,ORD1033396,CUST120256,PROD10481,2024-11-16,Product damaged,10398.3,Refund Completed
RET103390,ORD1033421,CUST100240,PROD10153,2025-12-04,Quality issue,23760.0,Refund Completed
RET103391,ORD1033421,CUST100240,PROD10320,2025-12-10,Size issue,1530.0,Refund Completed
RET103392,ORD1033427,CUST102850,PROD10133,2025-09-11,Quality issue,12115.5,Refund Completed
RET103393,ORD1033430,CUST111802,PROD10457,2024-06-13,Late delivery,360.0,Refund Completed
RET103394,ORD1033444,CUST101829,PROD10327,2023-10-31,Product not as expected,0.0,Rejected
RET103395,ORD1033445,CUST121779,PROD10341,2023-07-15,Product damaged,4840.0,Refund Completed
RET103396,ORD1033449,CUST116012,PROD10072,2024-08-17,Product damaged,46380.0,Refund Completed
RET103397,ORD1033455,CUST120247,PROD10193,2025-03-18,Product not as expected,0.0,Pending
RET103398,ORD1033455,CUST120247,PROD10258,2025-03-08,Quality issue,1177.5,Refund Completed
RET103399,ORD1033461,CUST115870,PROD10317,2024-04-19,Changed mind,0.0,Rejected
RET103400,ORD1033503,CUST112143,PROD10485,2025-05-29,Quality issue,0.0,Pending
RET103401,ORD1033507,CUST105686,PROD10007,2025-07-13,Product damaged,1350.0,Refund Completed
RET103402,ORD1033547,CUST116913,PROD10101,2023-12-08,Late delivery,690.3,Refund Completed
RET103403,ORD1033559,CUST114196,PROD10341,2024-02-22,Changed mind,1089.0,Refund Completed
RET103404,ORD1033582,CUST109690,PROD10031,2023-07-14,Quality issue,12600.0,Approved
RET103405,ORD1033596,CUST113097,PROD10511,2025-02-23,Changed mind,230.0,Refund Completed
RET103406,ORD1033621,CUST111011,PROD10490,2025-11-09,Product damaged,1110.0,Approved
RET103407,ORD1033624,CUST102460,PROD10396,2025-12-31,Size issue,1752.3,Refund Completed
RET103408,ORD1033634,CUST104345,PROD10051,2023-09-21,Size issue,3986.5,Approved
RET103409,ORD1033645,CUST123114,PROD10367,2025-11-30,Other,3807.6,Refund Completed
RET103410,ORD1033653,CUST124893,PROD10458,2025-05-06,Size issue,14610.0,Refund Completed
RET103411,ORD1033659,CUST115779,PROD10455,2023-06-06,Product damaged,662.4,Refund Completed
RET103412,ORD1033665,CUST123448,PROD10451,2025-10-27,Product not as expected,1761.15,Refund Completed
RET103413,ORD1033670,CUST119274,PROD10422,2025-09-17,Size issue,551.65,Approved
RET103414,ORD1033677,CUST114918,PROD10403,2025-07-17,Product not as expected,3045.0,Refund Completed
RET103415,ORD1033677,CUST114918,PROD10488,2025-07-24,Size issue,1492.5,Refund Completed
RET103416,ORD1033688,CUST117790,PROD10002,2025-11-17,Size issue,3920.0,Refund Completed
RET103417,ORD1033707,CUST111737,PROD10403,2025-03-02,Changed mind,0.0,Pending
RET103418,ORD1033710,CUST112614,PROD10403,2025-11-17,Quality issue,0.0,Rejected
RET103419,ORD1033710,CUST112614,PROD10231,2025-11-11,Size issue,4923.0,Refund Completed
RET103420,ORD1033715,CUST120125,PROD10280,2023-10-28,Quality issue,345.0,Refund Completed
RET103421,ORD1033715,CUST120125,PROD10297,2023-11-02,Product damaged,127.5,Refund Completed
RET103422,ORD1033724,CUST114347,PROD10166,2025-01-28,Changed mind,216514.5,Refund Completed
RET103423,ORD1033761,CUST121892,PROD10366,2025-12-31,Product not as expected,242.55,Refund Completed
RET103424,ORD1033761,CUST121892,PROD10499,2025-12-27,Quality issue,683.55,Refund Completed
RET103425,ORD1033761,CUST121892,PROD10203,2025-12-27,Product not as expected,37260.0,Refund Completed
RET103426,ORD1033780,CUST110779,PROD10021,2023-10-22,Product damaged,921.5,Refund Completed
RET103427,ORD1033804,CUST103494,PROD10148,2025-04-21,Size issue,1030.0,Approved
RET103428,ORD1033804,CUST103494,PROD10503,2025-04-27,Product not as expected,2300.0,Approved
RET103429,ORD1033805,CUST116251,PROD10153,2025-02-16,Quality issue,17463.6,Approved
RET103430,ORD1033808,CUST112863,PROD10417,2024-07-01,Wrong product,5280.0,Refund Completed
RET103431,ORD1033813,CUST101896,PROD10403,2024-04-13,Quality issue,1969.1,Refund Completed
RET103432,ORD1033834,CUST100677,PROD10192,2023-06-23,Size issue,2360.0,Refund Completed
RET103433,ORD1033851,CUST123837,PROD10073,2025-11-17,Changed mind,1339.6,Refund Completed
RET103434,ORD1033872,CUST119192,PROD10051,2025-01-31,Size issue,0.0,Pending
RET103435,ORD1033872,CUST119192,PROD10459,2025-01-31,Product damaged,0.0,Rejected
RET103436,ORD1033875,CUST123657,PROD10481,2025-08-13,Product damaged,7438.2,Refund Completed
RET103437,ORD1033885,CUST118069,PROD10392,2025-10-23,Changed mind,8008.5,Refund Completed
RET103438,ORD1033885,CUST118069,PROD10129,2025-10-29,Quality issue,14297.5,Refund Completed
RET103439,ORD1033888,CUST114345,PROD10268,2023-05-02,Product not as expected,3159.0,Refund Completed
RET103440,ORD1033888,CUST114345,PROD10403,2023-04-30,Product not as expected,7064.4,Refund Completed
RET103441,ORD1033894,CUST110252,PROD10341,2024-05-20,Quality issue,3158.1,Refund Completed
RET103442,ORD1033899,CUST123675,PROD10108,2023-05-27,Quality issue,79372.8,Refund Completed
RET103443,ORD1033946,CUST109888,PROD10380,2024-08-30,Quality issue,66249.0,Refund Completed
RET103444,ORD1033952,CUST111034,PROD10060,2023-03-30,Product not as expected,310.0,Refund Completed
RET103445,ORD1033958,CUST101591,PROD10455,2025-02-23,Changed mind,164.4,Refund Completed
RET103446,ORD1033972,CUST112288,PROD10216,2023-08-05,Quality issue,1357.2,Refund Completed
RET103447,ORD1033974,CUST104436,PROD10392,2024-05-26,Other,25290.0,Refund Completed
RET103448,ORD1033975,CUST118086,PROD10367,2025-10-12,Product not as expected,934.8,Approved
RET103449,ORD1033995,CUST124400,PROD10387,2025-12-21,Product damaged,0.0,Rejected
RET103450,ORD1034015,CUST107808,PROD10023,2023-07-16,Late delivery,3560.0,Approved
RET103451,ORD1034026,CUST112788,PROD10236,2024-11-07,Product not as expected,0.0,Pending
RET103452,ORD1034044,CUST114828,PROD10327,2025-06-19,Changed mind,0.0,Pending
RET103453,ORD1034049,CUST113571,PROD10011,2024-03-31,Wrong product,2304.9,Refund Completed
RET103454,ORD1034061,CUST124673,PROD10281,2025-01-16,Changed mind,0.0,Pending
RET103455,ORD1034101,CUST120197,PROD10203,2024-02-06,Quality issue,0.0,Pending
RET103456,ORD1034107,CUST117961,PROD10231,2023-11-16,Size issue,9134.9,Refund Completed
RET103457,ORD1034107,CUST117961,PROD10509,2023-11-07,Other,1819.0,Refund Completed
RET103458,ORD1034109,CUST100809,PROD10127,2023-10-12,Late delivery,2008.0,Refund Completed
RET103459,ORD1034123,CUST109513,PROD10341,2025-04-08,Quality issue,810.7,Refund Completed
RET103460,ORD1034123,CUST109513,PROD10187,2025-04-16,Changed mind,91.0,Refund Completed
RET103461,ORD1034139,CUST111627,PROD10225,2025-10-13,Quality issue,627.0,Approved
RET103462,ORD1034164,CUST122573,PROD10403,2025-12-01,Quality issue,1522.5,Refund Completed
RET103463,ORD1034165,CUST110794,PROD10202,2023-04-22,Other,4140.0,Refund Completed
RET103464,ORD1034165,CUST110794,PROD10327,2023-04-23,Wrong product,837.0,Refund Completed
RET103465,ORD1034165,CUST110794,PROD10015,2023-04-25,Wrong product,42363.0,Refund Completed
RET103466,ORD1034173,CUST105125,PROD10246,2025-05-16,Size issue,185270.25,Refund Completed
RET103467,ORD1034185,CUST108926,PROD10403,2025-03-27,Product damaged,0.0,Pending
RET103468,ORD1034210,CUST107940,PROD10253,2024-10-23,Product damaged,1407.0,Refund Completed
RET103469,ORD1034211,CUST116783,PROD10246,2025-07-04,Wrong product,224570.0,Refund Completed
RET103470,ORD1034224,CUST115723,PROD10403,2023-08-25,Product not as expected,8526.0,Refund Completed
RET103471,ORD1034233,CUST114856,PROD10524,2025-03-01,Size issue,1306.4,Approved
RET103472,ORD1034239,CUST112307,PROD10211,2025-12-17,Quality issue,480.0,Refund Completed
RET103473,ORD1034244,CUST121144,PROD10050,2023-12-31,Size issue,3289.5,Refund Completed
RET103474,ORD1034244,CUST121144,PROD10392,2024-01-03,Late delivery,21496.5,Refund Completed
RET103475,ORD1034249,CUST118063,PROD10176,2024-01-02,Quality issue,19040.4,Refund Completed
RET103476,ORD1034274,CUST104264,PROD10341,2023-03-14,Product not as expected,0.0,Rejected
RET103477,ORD1034274,CUST104264,PROD10392,2023-03-05,Product damaged,16944.3,Refund Completed
RET103478,ORD1034275,CUST119130,PROD10366,2024-11-27,Product damaged,990.0,Refund Completed
RET103479,ORD1034275,CUST119130,PROD10499,2024-12-08,Wrong product,620.0,Refund Completed
RET103480,ORD1034293,CUST116018,PROD10031,2025-12-31,Quality issue,2945.25,Refund Completed
RET103481,ORD1034320,CUST109154,PROD10459,2024-09-20,Size issue,16092.0,Approved
RET103482,ORD1034327,CUST119756,PROD10510,2023-04-27,Changed mind,3001.5,Approved
RET103483,ORD1034327,CUST119756,PROD10469,2023-04-27,Changed mind,0.0,Rejected
RET103484,ORD1034334,CUST107877,PROD10393,2025-06-07,Product damaged,85.0,Approved
RET103485,ORD1034337,CUST108394,PROD10196,2025-09-18,Size issue,48754.0,Refund Completed
RET103486,ORD1034342,CUST117371,PROD10129,2024-07-06,Quality issue,7540.05,Refund Completed
RET103487,ORD1034344,CUST124468,PROD10051,2025-10-18,Size issue,7832.3,Refund Completed
RET103488,ORD1034345,CUST120716,PROD10403,2023-07-31,Product not as expected,0.0,Rejected
